2017-11-26 16:58:30.135592|INFO    |VirtualServer |1  |listening on 0.0.0.0:9987, :::9987
2017-12-18 16:02:19.307101|INFO    |VirtualServer |1  |client (id:29) was added to servergroup 'All perm's'(id:26) by client 'Louis'(id:2)
2017-12-18 17:17:19.991781|INFO    |VirtualServer |1  |servergroup 'Pikatchu'(id:30) was copied by 'Louis'(id:2) to 'Amis'(id:32)
2017-12-18 17:17:28.704184|INFO    |VirtualServer |1  |client (id:31) was added to servergroup 'Amis'(id:32) by client 'Louis'(id:2)
2017-12-18 17:19:42.654632|INFO    |VirtualServer |1  |client (id:29) was added to servergroup '----- Grade Fun -----'(id:24) by client 'Louis'(id:2)
2017-12-18 17:19:53.633012|INFO    |VirtualServer |1  |client (id:2) was added to servergroup '--- Grade Fort Le Roux ---'(id:20) by client 'Louis'(id:2)
2017-12-18 17:20:04.209943|INFO    |VirtualServer |1  |client (id:31) was added to servergroup '----- Grade Fun -----'(id:24) by client 'Louis'(id:2)
2017-12-18 19:07:17.308127|INFO    |VirtualServer |1  |client (id:32) was added to servergroup '----- Grade Fun -----'(id:24) by client 'Louis'(id:2)
2017-12-18 19:07:21.928658|INFO    |VirtualServer |1  |client (id:32) was added to servergroup 'Amis'(id:32) by client 'Louis'(id:2)
2017-12-18 23:30:14.906506|INFO    |VirtualServer |1  |servergroup 'Pikatchu'(id:30) was copied by 'Louis'(id:2) to 'Ptite Baleine'(id:33)
2017-12-18 23:30:23.760966|INFO    |VirtualServer |1  |client (id:33) was added to servergroup 'Ptite Baleine'(id:33) by client 'Louis'(id:2)
2017-12-18 23:30:50.473307|INFO    |VirtualServer |1  |permission 'i_client_talk_power'(id:219) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'All perm's'(id:26)
2017-12-19 00:34:46.813111|INFO    |PktHandler    |1  |Dropping client 1 because of ping timeout 19 0 0
2017-12-19 13:53:06.116224|INFO    |VirtualServer |1  |client (id:30) was added to servergroup 'Amis'(id:32) by client 'Louis'(id:2)
2017-12-19 14:39:15.607747|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:100, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'SnoIsse'(id:11)
2017-12-19 14:39:17.298078|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:100, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Mamie'(id:12)
2017-12-19 14:39:23.248963|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'SnoIsse'(id:11)
2017-12-19 14:39:26.088604|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Mamie'(id:12)
2017-12-19 14:39:28.595411|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'QueenMs'(id:13)
2017-12-19 14:39:30.788288|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Drogué'(id:14)
2017-12-19 14:39:32.556279|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Dégage !'(id:16)
2017-12-19 14:39:34.484457|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Enzooo'(id:17)
2017-12-19 14:39:36.648454|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Psychologue'(id:19)
2017-12-19 14:39:38.556910|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Men of MaRiJuAnA'(id:27)
2017-12-19 14:39:40.328456|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'MultiCompte'(id:28)
2017-12-19 14:39:42.204397|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Dentifrice'(id:29)
2017-12-19 14:39:43.938337|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Pikatchu'(id:30)
2017-12-19 14:39:46.678105|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Tigrounette'(id:31)
2017-12-19 14:39:48.548263|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Amis'(id:32)
2017-12-19 14:39:50.205945|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'Ptite Baleine'(id:33)
2017-12-19 14:39:56.539148|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup '----- Grade Fun -----'(id:24)
2017-12-19 14:39:59.531313|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) was deleted by 'Louis'(id:2) from servergroup '----- Grade Fun -----'(id:24)
2017-12-19 14:40:02.366480|INFO    |VirtualServer |1  |permission 'i_client_needed_move_power'(id:203) with values (value:75, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'All perm's'(id:26)
2017-12-19 14:41:54.189924|INFO    |VirtualServer |1  |client (id:34) was added to servergroup 'Amis'(id:32) by client 'Louis'(id:2)
2017-12-19 14:42:03.999559|INFO    |VirtualServer |1  |client (id:34) was removed from servergroup 'Amis'(id:32) by client 'Louis'(id:2)
2017-12-19 15:06:24.536876|INFO    |PktHandler    |1  |Dropping client 9 because of ping timeout 19 0 0
2017-12-19 15:30:10.824516|INFO    |PktHandler    |1  |Dropping client 10 because of ping timeout 19 0 0
2017-12-19 15:48:16.564329|INFO    |PktHandler    |1  |Dropping client 8 because of ping timeout 19 0 0
2017-12-19 19:35:51.523850|INFO    |VirtualServer |1  |client (id:35) was added to servergroup 'Roux'(id:9) by client 'Louis'(id:2)
2017-12-19 19:35:55.145200|INFO    |VirtualServer |1  |client (id:35) was added to servergroup '--- Grade Fort Le Roux ---'(id:20) by client 'Louis'(id:2)
2017-12-19 22:08:00.412364|INFO    |VirtualServer |1  |permission 'i_channel_subscribe_power'(id:138) was deleted by 'Louis'(id:2) from servergroup 'Server Admin'(id:3)
2017-12-19 22:08:02.354426|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_subscribe_power'(id:32906) was deleted by 'Louis'(id:2) from servergroup 'Server Admin'(id:3)
2017-12-19 22:08:03.421788|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_needed_subscribe_power'(id:32907) was deleted by 'Louis'(id:2) from servergroup 'Server Admin'(id:3)
2017-12-19 22:08:17.331367|INFO    |VirtualServer |1  |permission 'i_channel_subscribe_power'(id:138) with values (value:100, negated:0, skipchannel:0) was added by 'Louis'(id:2) to servergroup 'All perm's'(id:26)
2017-12-19 22:17:07.352019|INFO    |PktHandler    |1  |Dropping client 2 because of ping timeout 19 0 0
2017-12-19 22:20:25.380703|INFO    |VirtualServer |1  |permission 'i_icon_id'(id:142) with values (value:-1883762349) was added by 'Louis'(id:2) to channel 'Buroux Louis'(id:13)
2017-12-19 22:46:28.108362|INFO    |PktHandler    |1  |Dropping client 8 because of ping timeout 19 0 0
